Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1370,75,RM,80.0,8123,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,8,6,2003,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,428,Unf,0,220,822,GasA,Fa,Y,SBrkr,1200,0,0,1947,0,0,3,0,2,1,TA,10,Typ,0,,Detchd,1974.0,Unf,1,721,TA,TA,Y,0,30,0,0,0,0,,GdWo,,0,5,2009,WD,Abnorml,150000
227,50,RM,75.0,21000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1973,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,169,864,GasA,Gd,Y,SBrkr,1826,651,0,1601,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,2006.0,RFn,2,478,TA,TA,Y,235,99,0,0,0,0,,,,0,4,2007,WD,Normal,115000
870,20,RL,60.0,12552,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2006,2002,Gable,CompShg,VinylSd,VinylSd,,171.0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,0,1017,832,GasA,Ex,Y,SBrkr,1362,0,0,1200,0,0,1,1,3,1,Gd,5,Typ,1,Gd,Attchd,2003.0,RFn,2,480,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,5,2010,WD,Normal,158900
368,60,FV,48.0,11423,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,1670,1510,GasA,Ex,Y,SBrkr,764,0,0,1028,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1973.0,Unf,3,450,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,155000
469,60,RL,,9230,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2007,1994,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,176,Unf,0,1406,1050,GasA,Fa,Y,SBrkr,1422,0,0,1826,0,0,2,0,2,1,TA,7,Typ,0,,Attchd,2006.0,Unf,1,270,TA,TA,Y,0,0,0,0,0,0,,,Shed,400,5,2010,COD,Abnorml,174000
766,30,RL,84.0,8960,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,3,5,1880,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,490,1670,GasA,Ex,Y,SBrkr,1020,651,0,1362,0,1,1,0,3,1,TA,5,Typ,0,,Attchd,1997.0,RFn,2,438,TA,TA,Y,0,64,0,0,0,0,,,,0,2,2008,WD,Normal,377500
835,20,RL,60.0,11302,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1994,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,TA,TA,No,ALQ,0,Unf,0,413,768,GasA,Ex,Y,SBrkr,832,0,0,2060,0,0,1,0,3,1,Gd,5,Typ,1,Fa,Attchd,2007.0,RFn,2,480,TA,TA,Y,0,136,0,0,0,0,,,,0,8,2007,WD,Normal,290000
693,20,RL,65.0,7577,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,0,1406,GasA,Ex,Y,SBrkr,1584,0,0,1851,1,0,2,1,4,1,Gd,5,Typ,1,Gd,Basment,2003.0,Unf,1,528,Fa,TA,Y,0,124,0,0,0,0,,,,0,7,2007,WD,Normal,370878
380,60,RL,65.0,8281,Pave,,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,8,3,2000,1995,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,536,Unf,0,234,1008,GasA,TA,N,SBrkr,1670,983,0,2792,0,0,2,0,1,1,TA,8,Typ,0,,Detchd,1996.0,Unf,2,364,TA,TA,Y,188,0,0,0,0,0,,,,0,10,2006,WD,Abnorml,137500
114,20,RL,50.0,8755,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,5,1920,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,Unf,0,Unf,0,426,864,GasA,Ex,Y,SBrkr,1454,0,0,1670,1,0,2,0,3,1,TA,4,Typ,1,TA,Attchd,2004.0,RFn,2,216,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,12,2006,WD,Abnorml,130000
159,20,RL,65.0,9760,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1994,2005,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,0,Unf,0,638,672,GasA,TA,Y,FuseA,1062,0,0,1716,0,0,1,0,3,1,TA,6,Typ,0,,BuiltIn,2000.0,Fin,2,440,TA,TA,P,0,25,0,0,0,0,,,,0,5,2007,WD,Normal,123000
540,20,RL,100.0,10440,Pave,,Reg,HLS,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7,5,1998,1950,Hip,CompShg,VinylSd,VinylSd,,40.0,Gd,TA,PConc,TA,TA,No,Rec,787,Unf,0,645,1746,GasA,Ex,Y,SBrkr,1053,0,0,1936,1,0,1,1,3,1,TA,6,Typ,0,,Detchd,1920.0,Unf,1,460,TA,TA,Y,100,48,0,0,0,0,,,,0,3,2006,WD,Abnorml,149900
1094,20,RL,106.0,14859,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,7,6,2004,1965,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,0,Unf,0,173,1203,GasA,TA,Y,SBrkr,894,956,0,1053,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1996.0,RFn,2,576,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,260000
414,20,RM,85.0,11194,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1949,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,370,Unf,0,0,1766,GasA,Ex,Y,SBrkr,672,482,0,1664,0,0,1,0,1,1,Gd,6,Typ,0,,Attchd,1998.0,Fin,1,420,TA,TA,Y,0,138,0,0,0,0,,,,0,3,2008,WD,Normal,240000
596,120,RL,59.0,8973,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,TwnhsE,1Story,6,5,1965,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,859,Unf,0,0,1502,GasA,TA,Y,SBrkr,1746,0,0,894,1,0,2,0,4,1,TA,8,Typ,0,,Detchd,2004.0,Unf,2,834,TA,TA,Y,120,0,0,0,0,0,,,,0,11,2008,WD,Normal,187000
690,20,RL,50.0,10500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1965,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,24,Unf,0,0,936,GasA,TA,Y,SBrkr,1214,0,0,1386,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1958.0,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,157000
463,20,RL,84.0,11616,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2005,1973,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,TA,TA,No,Unf,821,Unf,0,1232,894,GasA,Ex,Y,SBrkr,1766,0,0,1746,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1965.0,Fin,2,572,TA,TA,Y,192,0,0,0,0,0,,,,0,8,2006,WD,Normal,149000
942,20,RL,73.0,14892,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1977,2002,Hip,CompShg,HdBoard,HdBoard,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,ALQ,0,Unf,0,1290,1466,GasA,Gd,Y,SBrkr,1054,0,0,2520,0,0,2,0,2,1,Gd,5,Typ,1,TA,Detchd,1965.0,Unf,2,502,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Normal,372500
993,75,RL,63.0,9950,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,5,5,2003,1987,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,0,756,GasA,TA,N,SBrkr,894,0,0,1766,1,0,1,0,5,1,TA,10,Typ,0,,Attchd,2005.0,Unf,1,484,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2006,WD,Normal,145000
1329,20,RL,71.0,9187,Pave,,Reg,Bnk,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,8,5,1973,1950,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,Gd,No,GLQ,0,Unf,40,756,822,GasA,TA,Y,SBrkr,1096,0,0,1502,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1986.0,RFn,3,280,TA,TA,Y,125,150,0,0,0,0,,GdWo,,0,7,2009,WD,Normal,187750
904,20,RL,37.0,8800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,6,7,2001,1967,Gable,CompShg,MetalSd,MetalSd,,72.0,TA,Gd,CBlock,TA,Fa,No,Unf,222,LwQ,0,169,1262,GasA,TA,Y,SBrkr,1466,0,0,1054,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,2003.0,Unf,2,870,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,232000
666,85,RL,87.0,7200,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1987,2000,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,0,Unf,0,284,2046,GasA,Ex,Y,SBrkr,1445,0,0,894,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1,299,TA,Gd,Y,0,0,0,0,0,0,,,,0,4,2007,WD,Normal,200000
130,20,RL,54.0,17755,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1967,2002,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,TA,TA,Mn,BLQ,0,Unf,0,2046,1092,GasA,Ex,Y,SBrkr,756,0,0,1200,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,1,678,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,231500
758,20,RL,60.0,10320,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1957,2007,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,ALQ,643,Unf,0,305,1293,GasA,Ex,Y,SBrkr,1020,0,0,1466,1,0,2,0,3,1,Gd,6,Typ,0,,Detchd,1987.0,Unf,1,504,TA,TA,Y,257,0,0,0,0,0,,,,0,8,2007,New,Partial,254900
1389,20,RL,65.0,10800,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2002,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,0,Unf,0,36,1657,GasA,Ex,Y,SBrkr,1262,0,0,1524,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1997.0,Unf,2,672,TA,TA,Y,0,45,0,0,0,0,,,,0,10,2009,WD,Normal,230500
227,30,RM,64.0,9760,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,7,6,2007,1950,Gable,CompShg,WdShing,Wd Shng,,215.0,TA,TA,CBlock,Gd,TA,Av,Unf,686,Unf,0,1293,1107,GasA,Gd,Y,SBrkr,2046,0,0,1469,1,0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,1967.0,Fin,3,514,TA,TA,Y,0,22,0,0,0,0,,,,0,3,2010,WD,Normal,145000
645,80,RL,54.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,SLvl,8,7,2003,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,0,Unf,0,315,1470,GasA,Ex,Y,FuseA,1092,0,0,1851,0,1,2,0,3,1,Gd,7,Min1,0,,Attchd,1968.0,Fin,2,308,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,10,2007,CWD,Normal,215000
616,20,RL,90.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,5,1927,1965,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,580,216,991,GasW,TA,Y,SBrkr,1301,0,0,1262,0,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1987.0,RFn,3,440,TA,TA,Y,333,0,130,0,0,0,,,,0,6,2009,WD,Normal,160000
1152,20,RL,73.0,11844,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1964,2006,Hip,CompShg,VinylSd,VinylSd,,108.0,TA,TA,PConc,Gd,TA,Gd,LwQ,980,ALQ,0,310,1406,GasA,Ex,Y,SBrkr,1668,0,0,2046,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,2002.0,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Abnorml,142500
654,20,RL,85.0,8250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,7,5,1965,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,0,Rec,374,600,1482,GasA,TA,Y,SBrkr,1107,0,0,1092,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,2007.0,RFn,1,484,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2008,COD,Normal,135000
993,70,RL,56.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,2006,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,432,Unf,0,769,1088,GasA,Gd,Y,SBrkr,1022,0,0,1301,0,0,1,1,4,1,TA,9,Typ,0,,Attchd,2003.0,RFn,2,420,TA,TA,N,203,56,0,0,0,0,,,,0,7,2006,WD,Normal,135000
679,20,RL,85.0,10635,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,6,5,1961,1954,Gable,CompShg,MetalSd,MetalSd,,491.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Rec,0,1406,1141,GasA,Ex,Y,SBrkr,991,0,0,1668,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1927.0,Unf,2,551,TA,TA,Y,0,20,0,0,0,0,,,,0,5,2007,WD,Abnorml,275000
210,60,FV,90.0,10382,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5,1954,2009,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,304,980,GasA,Ex,Y,SBrkr,1454,0,0,2090,1,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1964.0,Unf,1,440,Fa,Fa,Y,168,40,0,0,0,0,,,,0,7,2009,New,Partial,176000
382,20,RL,80.0,7200,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6,2009,1994,Gable,Tar&Grv,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,0,Unf,0,445,1112,GasA,Ex,Y,SBrkr,1324,0,0,1947,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Detchd,1965.0,Unf,2,288,TA,TA,Y,224,0,0,0,0,0,,,,0,3,2008,WD,Normal,100000
1370,75,RM,96.0,12552,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1954,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,270,Unf,0,1141,892,GasA,TA,N,SBrkr,980,0,0,1936,0,0,1,0,3,1,Fa,6,Typ,0,,Attchd,1961.0,RFn,2,624,TA,TA,N,0,0,0,0,0,0,,,,0,3,2007,WD,Normal,285000
8,30,RL,68.0,11194,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,0,Unf,0,162,992,GasA,TA,N,FuseA,1137,0,0,1324,1,0,1,0,2,1,TA,5,Typ,0,,Attchd,1999.0,Fin,2,702,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD,Normal,284000
159,20,RL,72.0,10625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,1925,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.0,Ex,TA,PConc,TA,Fa,No,Unf,288,Unf,0,92,768,GasA,Ex,Y,SBrkr,1306,0,0,1137,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Detchd,2009.0,Unf,1,360,TA,TA,Y,188,45,144,0,0,0,,,,0,6,2008,New,Partial,115000
666,90,RL,60.0,8658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,2007,1977,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Rec,0,Unf,0,460,1626,GasA,TA,Y,SBrkr,1668,0,0,892,0,0,2,0,4,2,Gd,8,Typ,0,,Attchd,1954.0,Fin,3,309,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2009,COD,Normal,158000
41,20,RL,67.0,13811,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1977,1968,Gable,CompShg,HdBoard,HdBoard,,816.0,TA,TA,CBlock,Ex,TA,Av,GLQ,0,Unf,0,132,1008,GasA,TA,Y,SBrkr,1028,0,0,1306,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,2007.0,Unf,2,504,TA,TA,Y,33,0,0,0,0,0,,GdWo,Shed,600,11,2009,WD,Normal,163000
696,60,RL,114.0,7150,Pave,,Reg,Lvl,AllPub,Corner,Gtl,mes,Artery,Norm,1Fam,2Story,6,6,1968,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1636,Unf,0,567,1302,GasA,TA,Y,SBrkr,1362,0,0,1668,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,1977.0,RFn,1,288,TA,TA,Y,0,52,0,0,0,0,,GdPrv,,0,6,2007,WD,Normal,110000
885,20,RL,75.0,11248,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,1964,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Ex,TA,PConc,TA,TA,No,Rec,0,Unf,0,1008,1362,GasA,Ex,Y,SBrkr,892,0,0,1028,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,1968.0,RFn,2,1220,TA,TA,Y,0,90,0,0,0,0,,,,0,8,2009,New,Partial,256000
684,20,RL,62.0,8960,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,2008,1969,Gable,CompShg,Plywood,Plywood,BrkFace,272.0,Gd,Gd,CBlock,Ex,TA,No,Unf,510,Unf,0,452,894,GasA,Gd,Y,SBrkr,894,0,0,1302,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1964.0,RFn,3,288,TA,TA,Y,0,73,0,0,0,0,,,,0,12,2006,WD,Normal,385000
414,190,RM,100.0,9350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,6,1969,1950,Gable,CompShg,VinylSd,AsbShng,,306.0,TA,TA,PConc,TA,TA,Av,Rec,442,Unf,0,700,1364,GasA,Gd,Y,SBrkr,864,0,0,1362,0,0,2,0,4,2,TA,11,Typ,0,,Attchd,2009.0,RFn,2,540,TA,TA,N,0,0,216,0,0,0,,,,0,4,2010,WD,Normal,130000
254,20,RL,98.0,10197,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1885,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,442,864,GasA,Ex,Y,SBrkr,2084,850,0,894,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Detchd,1969.0,Unf,2,1390,TA,TA,Y,224,42,0,0,0,0,,,,0,10,2008,WD,Normal,165000
174,30,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1994,1950,Gable,CompShg,WdShing,Wd Shng,,258.0,TA,TA,CBlock,Gd,TA,No,GLQ,0,Unf,0,0,2078,GasA,TA,Y,FuseA,1302,0,0,864,0,0,1,0,2,1,TA,4,Typ,2,TA,Attchd,1971.0,RFn,2,540,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,4,2006,WD,Abnorml,253293
826,20,RL,65.0,14803,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1941,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,1138,Unf,0,354,864,GasA,Ex,Y,SBrkr,874,0,0,2084,0,0,2,0,2,1,Gd,5,Typ,0,,Detchd,1994.0,Fin,2,575,TA,TA,N,0,96,0,0,0,0,,MnPrv,,0,5,2009,WD,Normal,193500
1253,60,RL,67.0,9858,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1949,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,374,816,GasA,Gd,Y,SBrkr,1127,0,0,874,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,Fin,2,520,TA,TA,Y,140,60,0,0,0,0,,,,0,6,2010,WD,Normal,100000
1053,60,RL,60.0,9500,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,mes,Norm,Norm,1Fam,2Story,7,9,1999,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0,Unf,0,2042,2042,GasA,Gd,Y,SBrkr,2042,0,0,1977,1,0,1,1,4,1,Gd,7,Typ,0,,Attchd,1999.0,Fin,2,442,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD,Normal,108000
582,60,FV,65.0,12704,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,626,Unf,0,270,777,GasA,Ex,Y,SBrkr,1679,0,0,2042,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2006.0,RFn,2,484,TA,TA,Y,0,50,0,0,0,0,,,,0,8,2006,New,Partial,184000
668,60,RL,98.0,8125,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,975.0,Gd,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,0,1408,GasA,Ex,Y,SBrkr,1028,1336,0,1679,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3,676,TA,TA,Y,250,0,0,0,0,0,,,,0,7,2009,WD,Normal,197000
982,190,RL,75.0,12203,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,854,Unf,0,371,1225,GasA,Ex,Y,SBrkr,1276,0,0,2612,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1965.0,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD,Normal,336000
